year,state_abbr,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape,violent_crime_rate,homicide_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_rate,motor_vehicle_theft_rate
2014,WY,Wyoming,584304,1142,16,53,899,11477,1689,9185,603,174.0,195.44620608450396,2.738300610641036,29.77901914072127,9.070620772748432,153.85826556039322,1964.2172567704483,289.06185821079436,1571.9556942961199,103.19970426353406
2015,AK,Alaska,737709,5391,59,761,3671,20806,3511,15249,2046,900.0,730.7759563730415,7.99773352365228,121.99932493706868,103.15720697456587,497.6216909377546,2820.3532829340566,475.9329220600535,2067.0752288504004,277.3451320236028
2015,AL,Alabama,4853875,22957,348,4612,15960,144785,35265,99182,10338,2037.0,472.96232391645856,7.169529499626587,41.966470088331484,95.01686796631557,328.80945636218485,2982.8745074811363,726.5329247250908,2043.357111586104,212.98447116994151
2015,AR,Arkansas,2977853,15769,189,2117,11455,97391,22851,68720,5820,2008.0,529.542593271058,6.3468545962477,67.43113242997556,71.09148772622423,384.6731185186106,3270.5106665775647,767.3649438034718,2307.702898699163,195.44282407492915
2015,AZ,Arizona,6817565,27968,306,6360,18193,207184,38010,152388,16786,3109.0,410.2344458762036,4.488406051134093,45.602792199267626,93.28843949415958,266.8548081316423,3038.9735924776664,557.5304379202839,2235.226213464778,246.21694109260417
2015,CA,California,38993940,166883,1861,52862,99349,1024914,197404,656517,170993,12811.0,427.9716284120045,4.772536450535648,32.853822927357434,135.56465440527427,254.7806146288372,2628.39302722423,506.24276490141807,1683.6385346030693,438.5117277197431
2015,CO,Colorado,5448819,17348,173,3315,10532,144044,23490,104532,16022,3328.0,318.3809188743469,3.174999940354047,61.07745549999,60.83887168944316,193.2895917445597,2643.5820312621872,431.10259305732126,1918.4340680062965,294.04537019856963
2015,CT,Connecticut,3584730,7938,116,2925,4099,65610,10286,48898,6426,798.0,221.43927157693886,3.2359480351379326,22.26109079344888,81.59610347222804,114.346129276124,1830.2633671155152,286.93932318473077,1364.0636812256432,179.26036270514098
2015,DC,District of Columbia,670377,8538,162,3746,4136,31444,2971,25208,3265,494.0,1273.6117140057013,24.16550687150663,73.68987897854491,558.7900539547151,616.9662742009347,4690.495049800336,443.18346243979136,3760.2722050428342,487.03938231771076
2015,DE,Delaware,944076,4760,62,1240,3097,25545,4797,19555,1193,361.0,504.19669602870954,6.567267889449579,38.23844690469835,131.34535778899155,328.0456234455701,2705.8202941288623,508.115872027252,2071.337477067524,126.36694503408623
2015,FL,Florida,20244914,93625,1041,21137,63895,570270,109268,420341,40661,7552.0,462.46183115423463,5.142032216091409,37.30319624968523,104.40646969406735,315.6101329943906,2816.8556309994697,539.7306207376331,2076.279504076925,200.84550618491144
2015,GA,Georgia,10199398,38891,622,12545,22467,316013,68149,220715,27149,3257.0,381.3068183043744,6.098399140812036,31.93325723733891,122.99745534001124,220.27770658621225,3098.3495300408904,668.1668859279735,2164.000267466766,266.18237664615106
2015,HI,Hawaii,1431603,4201,19,1085,1878,45389,6810,33140,5439,538.0,293.4472755365838,1.327183583716994,37.58025094946015,75.78916780699677,131.18161948529027,3170.5018779647708,475.69053711119636,2314.887577072694,379.92376378088056
2015,IA,Iowa,3121997,8619,73,1050,6291,64688,14977,45328,4383,1205.0,276.07329539394175,2.3382469618004116,38.59709025985611,33.632319313567564,201.50563885871767,2072.007115958151,479.72499653266806,1451.8912093765625,140.39091004892063
2015,ID,Idaho,1652828,3593,32,191,2667,28912,6124,20916,1872,703.0,217.38499105775074,1.9360756231138387,42.533161345282146,11.555951375460726,161.35980271389403,1749.2443254833534,370.5164723734109,1265.4674291577828,113.26042395215957
2015,IL,Illinois,12839047,49755,754,15056,29019,256962,46846,192424,17692,4926.0,387.52876284353505,5.87271002279219,38.3673336502312,117.26727069384512,226.0214484766665,2001.4102292794785,364.87131794127714,1498.7405217848334,137.79838955336794
2015,IN,Indiana,6612768,25373,370,7081,15536,171878,34404,123940,13534,2386.0,383.6971144307497,5.595236366979758,36.08171343679379,107.08072625563152,234.93943837134464,2599.1838818479646,520.2662485664097,1874.252960333706,204.66467294784877
2015,KS,Kansas,2906721,11483,126,1823,7850,80059,15619,57435,7005,1684.0,395.04995491483356,4.33478135672464,57.93469686289121,62.716717565944585,270.06375912927314,2754.271909825539,537.3408731006518,1975.9378351069813,240.99320161790556
2015,KY,Kentucky,4424611,9887,219,3314,4710,97545,22526,67143,7876,1644.0,223.45467206043648,4.94958765866649,37.15580872533201,74.8992397297751,106.4500359466629,2204.6005852265885,509.106902279093,1517.4893340906126,178.00434885688256
2015,LA,Louisiana,4668960,25202,492,5561,17416,157708,35457,112520,9731,1733.0,539.7775950104519,10.537678626503546,37.11747369863952,119.10575374387444,373.0166889414345,3377.797196806141,759.4196566258867,2409.9585346629656,208.41900551728864
2015,MA,Massachusetts,6784240,26453,131,5266,18974,114547,21826,84676,8045,2082.0,389.91839911323893,1.930945839180218,30.688772802848952,77.62107472612998,279.67760574507975,1688.4278858059265,321.7162128698277,1248.1280143391155,118.5836585969836
2015,MD,Maryland,5994983,28185,538,10111,15819,142547,26432,102701,13414,1717.0,470.14311800383757,8.97417056895741,28.640614994237684,168.6576926073018,263.87063983334065,2377.7715466415834,440.902000889744,1713.11578364776,223.75376210407939
2015,ME,Maine,1329453,1726,23,311,931,24361,4694,18853,814,461.0,129.8278314464671,1.7300348338752856,34.67591558332637,23.393079710226687,70.02880131903873,1832.4077646972103,353.0775439221996,1418.1020314369896,61.228189338020975
2015,MI,Michigan,9917715,41712,585,7818,26599,191191,40375,132019,18797,6710.0,420.58074869060056,5.898536104334517,67.6567132651019,78.82864147638846,268.19685784477576,1927.7726774766163,407.0998208760788,1331.1433127489547,189.52954385158276
2015,MN,Minnesota,5482435,13319,133,3771,7094,121984,19299,94704,7981,2321.0,242.93949677469953,2.4259293543835905,42.33520324454371,68.78330522842496,129.3950589473473,2224.996739587428,352.01511737029256,1727.4076208837862,145.57400133334914
2015,MO,Missouri,6076204,30292,503,6383,20833,173788,34029,122749,17010,2573.0,498.5349405648658,8.278194741322048,42.34551703662352,105.04913923232333,342.86208955459693,2860.1409695921993,560.0371547762386,2020.1592968241357,279.94451799182514
2015,MS,Mississippi,2989390,8190,253,2312,4467,85785,25068,56446,4271,1158.0,273.96893680650567,8.463265080835889,38.736999856157944,77.34019314977303,149.4284787197388,2869.648991934809,838.5657274561031,1888.2113073235678,142.87195715513866
2015,MT,Montana,1032073,3647,38,210,2827,27276,3887,20966,2423,572.0,353.3664769837017,3.681910097444657,55.422436203640636,20.347397906931,273.9147327756855,2642.836310997381,376.62064602019433,2031.445450079597,234.7702148975896
2015,NC,North Carolina,10035186,34734,517,8821,22805,275915,74760,187732,13423,2591.0,346.1221346569959,5.151872620995764,25.81915272920701,87.90071255281168,227.25039675398142,2749.4756948202057,744.978717883256,1870.7376226011156,133.75935433583393
2015,ND,North Dakota,756835,1949,21,159,1378,17716,3296,12686,1734,391.0,257.51980286323965,2.7747131144833417,51.66251560776127,21.008542152516732,182.07403198847834,2340.8008350565183,435.4978297779569,1676.190979539794,229.11202573876736
2015,NE,Nebraska,1893765,5167,62,994,3226,42597,6443,32148,4006,885.0,272.8427233579668,3.2739014608465147,46.73230311047041,52.488033098087676,170.3484856885622,2249.3287181883707,340.22172761667895,1697.5707123111895,211.53627826050223
2015,NH,New Hampshire,1330111,2692,15,475,1558,23453,3482,19076,895,644.0,202.3891239152221,1.1277254304340014,48.417011813299794,35.711305297076706,117.1330813744116,1763.2363013312422,261.7826632514128,1434.1660207306006,67.28761734922875
2015,NJ,New Jersey,8935421,22879,363,9729,11414,145701,27960,105963,11778,1373.0,256.0483719793393,4.062483457690465,15.365812086526198,108.88127151479489,127.73880492032777,1630.6002817326682,312.9119489725218,1185.8758529676443,131.81247979250222
2015,NM,New Mexico,2080328,13672,117,2485,9407,77212,17084,51485,8643,1663.0,657.2040562834322,5.624113120623286,79.93931726150876,119.45231713460569,452.1883087666945,3711.5301048680785,821.2166542968224,2474.8501197888027,415.46333078245357
2015,NV,Nevada,2883758,20118,178,6287,11965,77137,22360,43426,11351,1688.0,697.6313546421025,6.17250129865266,58.53473141643647,218.01413294735548,414.90998897965784,2674.877711652642,775.3771294262556,1505.8822550297216,393.6183271966649
2015,NY,New York,19747183,75126,613,23879,44493,317225,44117,257837,15271,6141.0,380.43907325920867,3.104240235176835,31.098106499544773,120.9235767957384,225.31314972874867,1606.4316616704266,223.40908067748194,1305.6900318389717,77.33254915397299
2015,OH,Ohio,11605090,34373,522,12617,15793,303743,69994,216354,17395,5441.0,296.1889998268001,4.4980262970817115,46.88459977475401,108.7195359967049,136.08683775825952,2617.3256734760353,603.1319016052439,1864.302646511143,149.8911253596482
2015,OK,Oklahoma,3907414,16746,240,3018,11535,114055,28783,74678,10594,1953.0,428.56989302899564,6.14216973169467,49.98190619166539,77.23778437606049,295.2080327295751,2918.938203118482,736.6252974473655,1911.1872967645609,271.12560890655556
2015,OR,Oregon,4024634,10680,110,2163,6757,119752,18541,90514,10697,1650.0,265.36574505905384,2.7331677861887567,40.99751679283135,53.744017468420736,167.891043011613,2975.475533924327,460.68785385205217,2248.9995363553553,265.78814371691936
2015,PA,Pennsylvania,12791904,40348,665,12965,22419,231941,39573,180236,12132,4299.0,315.4182520444181,5.1986006148889174,33.60719405023677,101.35316837899971,175.25928900029268,1813.185902583384,309.35973253082574,1408.9849329701035,94.84123708245465
2015,RI,Rhode Island,1055607,2565,31,547,1520,20038,3938,14714,1386,467.0,242.98815752453328,2.9366989798286673,44.239949147741534,51.81852716020261,143.99298223676044,1898.244327671188,373.0555026633965,1393.8899609419036,131.29886406588815
2015,SC,South Carolina,4894834,24448,407,3950,17652,162830,34942,114778,13110,2439.0,499.4653546984433,8.31488871737019,49.828043198196305,80.69732293270823,360.62509985016857,3326.5683780083245,713.8546475733395,2344.880337106427,267.8333933285582
2015,SD,South Dakota,857919,3302,33,215,2554,16739,2969,12576,1194,500.0,384.8848201287068,3.8465169788756284,58.28056028599436,25.060640922977576,297.6971019408592,1951.1165972545193,346.0699669782345,1465.8726523133303,139.17397796295455
2015,TN,Tennessee,6595056,40816,418,7499,30098,196047,43753,139259,13035,2801.0,618.8878456831906,6.338081132290612,42.471208735756,113.70638854317538,456.37216727196864,2972.6358654119085,663.4212052179694,2111.5666038317186,197.64805636222042
2015,TX,Texas,27429639,113193,1317,31924,67629,779234,153067,558653,67514,12323.0,412.6667507363112,4.8013756214582335,44.92585556813198,116.38505340883269,246.55446613788828,2840.846720585714,558.0350510628302,2036.6764579001567,246.13521162272679
2015,UT,Utah,2990632,7138,57,1329,4048,89797,12606,68464,8727,1704.0,238.67864718895535,1.9059516516910135,56.97792306107873,44.43876745784838,135.35600501833727,3002.609481875403,421.5162547581916,2289.281997918835,291.8112291983768
2015,VA,Virginia,8367587,16705,390,4459,9357,157803,21542,128064,8197,2499.0,199.639394248306,4.66084188906551,29.865240719935148,53.288958931649,111.82435270765635,1885.884186205653,257.4457845493569,1530.4770658494497,97.9613358068461
2015,VT,Vermont,626088,747,10,105,482,9064,2034,6834,196,150.0,119.31230114616476,1.5972195601896217,23.958293402844326,16.770805381991032,76.98598280113977,1447.7198093558732,324.87445854256913,1091.5398474335875,31.305503379716587
2015,WA,Washington,7160290,20505,218,5450,12059,249474,51114,171393,26967,2778.0,286.3710827354758,3.044569423864117,38.79731128208495,76.11423559660294,168.41496643292382,3484.1326259131965,713.853768492617,2393.6600333226725,376.6188240979066
2015,WI,Wisconsin,5767891,17549,240,5234,10270,114171,19602,83572,10997,1805.0,304.25332240155024,4.160966287331019,31.293933952635374,90.74373978287731,178.05468237870653,1979.4236749619574,339.846921517761,1448.917810686783,190.6589427574134
2015,WV,West Virginia,1841053,6397,85,783,4819,38694,9467,26984,2243,710.0,347.46419576188197,4.616923032634042,38.564886507884346,42.530008641793586,261.75237757956995,2101.7319979381364,514.2165923523114,1465.6829542658468,121.8324513199783
2015,WY,Wyoming,586555,1300,16,59,1054,11151,1762,8797,592,171.0,221.63309493568377,2.7277919376699544,29.153276333847636,10.058732770157956,179.69329389400824,1901.1004935598537,300.3980871359037,1499.7741047301618,100.92830169378831
2016,AK,Alaska,741522,5966,52,850,4011,24876,4053,17766,3057,1053.0,804.5614290607696,7.012603806765005,142.00522708699134,114.62910068750489,540.9144974795083,3354.721774943967,546.5785236311262,2395.883062134367,412.26018917847347
2016,AL,Alabama,4860545,25878,407,4687,18869,143259,34045,97498,11716,1915.0,532.4094314526458,8.373546587882634,39.398873994582914,96.42951562016194,388.20749525001827,2947.385529811986,700.4358564728852,2005.9067450255063,241.04292831359447
2016,AR,Arkansas,2988231,16563,217,2125,12007,98092,23814,67091,7187,2214.0,554.274418543948,7.261821458916663,74.0906576499608,71.11230691335442,401.809632521716,3282.6110163504763,796.9263420398222,2245.174486175935,240.51018813471916
2016,AZ,Arizona,6908642,32542,389,7045,21804,207317,38216,150618,18483,3304.0,471.0332363436982,5.630629000605329,47.82415994344475,101.97373087214535,315.6047165275028,3000.8357648290357,553.1622567792629,2180.1390200852784,267.53448796449436
2016,CA,California,39296476,174796,1930,54789,104375,1002070,188304,637010,176756,13702.0,444.81342296444086,4.911381875565636,34.868266559067536,139.42471584474902,265.60905868505864,2550.025096397957,479.1880065785034,1621.0359422559925,449.801147563461
2016,CO,Colorado,5530105,19030,189,3525,11681,152146,23825,108680,19641,3635.0,344.1164317856532,3.417656626772909,65.73112083766944,63.74200851520902,211.22564580600186,2751.231667391487,430.82364620563266,1965.2429745908983,355.16504659495615
2016,CT,Connecticut,3587685,8169,79,2711,4588,64875,10107,47642,7126,791.0,227.6955752804385,2.201977040905208,22.047643536152144,75.56404756827871,127.88190713510244,1808.2691206167765,281.71369560036624,1327.9315213013406,198.62390371506973
2016,DC,District of Columbia,684336,8236,136,3500,4067,32377,2361,27089,2927,533.0,1203.5023731032709,19.8732786233663,77.88571695775175,511.44467045427973,594.298707067873,4731.1554557994905,345.00596198358704,3958.435622267424,427.7138715484791
2016,DE,Delaware,952698,4859,58,1359,3131,26370,5028,19812,1530,311.0,510.02521260672324,6.087973313683874,32.644132768201466,142.64751264304113,328.64559388179674,2767.9285565835135,527.7643072621124,2079.5677119087054,160.5965374126953
2016,FL,Florida,20656589,88700,1111,20175,59816,553812,100325,410352,43135,7598.0,429.4029377260689,5.378429129804538,36.782452320661456,97.66859378380428,289.57346249179864,2681.0428381955994,485.6803802409004,1986.5428895351502,208.81956841954886
2016,GA,Georgia,10313620,40268,682,12114,24091,307305,62715,218127,26463,3381.0,390.4351721316085,6.612615163250148,32.78189423306269,117.45633443931422,233.5843282959814,2979.6036697105383,608.0794134358257,2114.9412136572805,256.5830426174321
2016,HI,Hawaii,1428683,3452,35,985,1831,42353,5983,30871,5499,601.0,241.62112938979465,2.4498086699428776,42.06671458959055,68.94461542553526,128.15999070472597,2964.4784742311626,418.7772934933782,2160.8012414230448,384.8999393147395
2016,IA,Iowa,3130869,9170,73,1150,6669,65888,15306,45580,5002,1278.0,292.8899292816148,2.3316210291775223,40.819338017655795,36.73101621307055,213.0079540217109,2104.4636489102545,488.8738557889199,1455.825842601527,159.76395051980776
2016,ID,Idaho,1680026,3876,49,213,2895,29357,6318,20962,2077,719.0,230.7107151913125,2.916621528476345,42.79695671376515,12.678375215621662,172.31876173344935,1747.4134328873483,376.06560850843977,1247.7187853045132,123.62903907439528
2016,IL,Illinois,12835726,56054,1061,17829,32161,263256,48193,195196,19867,5003.0,436.70299599726576,8.265991343224373,38.9771486240825,138.9013757383104,250.5584802916485,2050.963069794416,375.45986880679754,1520.7242660056784,154.77893498194027
